,Unnamed: 0,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT,DEGREE_0.25,DEGREE_0.50,DEGREE_0.75
401,11411,11412,__label2__,5,N,Grocery,B00KM9PJ50,"I HEART KEENWAH QUINOA CLSTR GNGR PNUT, 4 OZ",it's hard to eat just one serving of these!,"I got a 4 ounce bag of these through a subscription box service and it was a challenge not to eat the whole bag in one sitting (each serving is one ounce).<br /><br />First, since there's currently not much product information on the page (including no &#34;Nutrition Facts&#34; box):<br /><br />Ingredients: Organic Quinoa (Whole Grain Quinoa, Quinoa Flakes, Quinoa Crisps), Peanuts, Tapioca Syrup, Raw Sugar, Crystallized Ginger (Ginger, Cane Sugar), Honey, Brown Rice Crisps, Almond Oil, Baking Soda, Salt<br /><br />These are gluten free (certified) but obviously not vegan (honey). This is stating the obvious, of course, but they contain peanut and tree nut (almond oil) ingredients.<br /><br />As I mentioned before, one serving is an ounce, which contains 120 calories (35 from fat). One serving has 0.5 grams of saturated fat but no cholesterol. One serving has 35 mg of sodium and 20 g of carbohydrates (very little fiber and about 10g of sugar). Finally, these have 3g of protein per serving and a tiny amount (about 2%) of iron. If I haven't mentioned something else that is commonly included on the nutrition part of the label, that's because it isn't in this product (i.e., no vitamin C).<br /><br />Texture-wise, these are very similar to the hard/crunchy kind of granola bars. These are broken into pieces maybe 1/2 inch square (not quite 1/2 inch thick). You do see big, whole peanut halves in these. I mostly notice the peanut flavor; the quinoa doesn't add much flavor and the ginger is more of a mild undertone (it's there, but not overpowering).<br /><br />Maybe it's because I haven't let myself eat too many snack foods lately or maybe not, but I think these things are delicious. I'd definitely consider buying these in the future (as well as looking for other flavors from the same company).",677,561,25.0
402,11412,11413,__label2__,5,N,Grocery,B002U8ABDQ,"Rold Gold Pretzel Sticks Classic Style, 16 Ounce (Pack of 3)",Good classic pretzel,"These Rold Gold sticks have a nice, classic pretzel flavor to them. They come with just about the right amount of salt. And they're always crisp and fresh when purchased. We use them when we make Chex mix, but we also like to eat them by themselves. For a standard pretzel stick that is reasonably priced, they're definitely good.",682,648,271.0
403,11422,11423,__label2__,2,N,Grocery,B0091146V8,"Melitta Java Jig, Reusable K-Cups for Keurig K-Cup Brewers, Uses Melitta Paper Coffee Filters,2 cups and 30 filters",Buy the Ekobrew instead,"I was quite disappointed with this product.<br /><br />With the filters I was hoping that clean up would be easier than my [[ASIN:B0064A7SRS Ekobrew Cup,Refillable K-Cup For Keurig K-Cup Brewers 2-Pack - BROWN $ GREEN]].  -- Alas it was not.<br /><br />This Melitta system also does not hold as much grounds as the Ekobrew --  it is a very small amount however makes a BIG difference in the taste / strength of the coffee.  So I suspect it is both the amount of grounds the cup holds as well as the Ekobrew being able to extract more flavor due to  how water passes through the grounds.<br /><br />I also like the Ekobrew better because it is 100% reusable.  This Melitta system while initially a lot less money does use disposable filters which add to extra cost.<br /><br />While the Ekobrew costs a bit upfront it is worth it.  I have an Ekobrew for over a year and have had no problem with it (note I have about a 12 and use 2-3 every day).  Even with heavy daily use they all still have held up well.",682,626,154.0
404,11429,11430,__label2__,5,Y,Grocery,B003WOCT96,"Duchy Originals Organic Original Oaten Biscuits, 5.3-Ounce",Unique and very British!,"These are excellent and very British. They aren't very sweet which I like, they are unique here in the USA as there is not another cookie (biscuit) like these available in the US.  These are way better than the shortbread Duchy biscuits in my opinion.",682,642,98.0
405,11433,11434,__label2__,5,N,Grocery,B00XYAORSO,Weetabix Crispy Minis Chocolate Chip (500g) - Pack of 2,Healthy and tastes great. Ingredients Wholegrain Wheat (84%),"Smaller version of the standard weetabix wheat biscuit cereal. Healthy and tastes great.<br />Ingredients<br />Wholegrain Wheat (84%), Sugar, Plain Chocolate (12%) (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Soya Lecithin, Flavouring), Salt, Flavouring, Iron, Niacin, Thiamin (B1), Riboflavin (B2), Folic Acid.",681,565,53.0
406,11448,11449,__label2__,5,Y,Grocery,B002GPJVZC,"RICE DREAM Classic Vanilla Rice Drink, 32 Fluid Ounce (Pack of 12)",Excellent. Mine shipped fine,Excellent. Mine shipped fine. I hope that you decide to continue carrying it.  In the meantime I will order from Vitacost directly,662,263,2.0
407,11472,11473,__label2__,5,N,Grocery,B0045TOU44,"Jif Creamy Peanut Butter, 40-Ounce (Pack of 2)",Yummy,"Great tasting peanut butter! This is a very good  brand. I love the flavor and the creaminess. Great on sandwiches, crackers and in recipes like peanut butter cookies and brownies. Yummy!",680,578,121.0
408,11476,11477,__label2__,4,N,Grocery,B00IDB0U3K,M&Ms Birthday Cake Flavor 8oz Bags (2 Pack),"Yummy, But They Are More Chocolate than Birthday Cake. No Frosting Flavor To Them","Disclaimer: I didn't purchase these at Amazon, I review products not sellers - unless reviewing in a sellers' area.<br /><br />I saw a basket of these at the local Red Apple Store in Toledo, WA. I was visiting there with family over the Christmas vacation. They were $0.99 a for a single serving bag and I thought they look cool so I picked up one. They weren't bad, but they weren't what they claim either.<br /><br />They didn't taste like &#34;Birthday Cake.&#34; When I think of birthday cake I think of a chocolate or vanilla cake with thick whipped frosting and sugar sprinkles. I expect a vanilla and cream or chocolate and cream taste. However, all I got was the chocolate. They did taste like chocolate cake, I will give them that, but not like a chocolate birthday cake. They are larger than other MMs, and I'm not sure why. I really hope that MMs continues that flavor next year, but that they call it something more suitable like Chocolate Cake, Cake, or Brownie flavor instead.<br /><br />Positives<br /><br />-Larger Than  Normal<br />-Chocolate Cake Taste<br /><br />Negatives<br />-No Frosting Taste<br />-Go Stale Faster Than Others (learned the hard way)<br /><br />I would suggest that you only purchase these if you simply want a large or more chocolate MM not a birthday cake flavored one.",680,552,37.0
409,11479,11480,__label2__,4,N,Grocery,B001EPQV1W,"Honey Bunches of Oats with Almonds, 14.5-Ounce Boxes (Pack of 4)",Contains Corn Syrup,"Love the flavor of this and used to eat it quite regularly.  However, if you look at the ingredients list, it includes corn syrup which nutritionists recommend avoiding.  Seems like they could create a healthy cereal with oats and almonds without the corn syrup.  Here's the full ingredients list:  Corn, Whole Grain Wheat, Sugar, Whole Grain Rolled Oats, Brown Sugar,Almonds*, High Oleic Vegetable Oil*(Canola Or Sunflower Oil), Rice Flour, Wheat Flour, Rice, Malted Barley Flour, Salt, Corn Syrup, Whey (From Milk*), Honey, Malted Corn And Barley Syrup, Cinnamon, Artificial Flavor, Natural Flavor, Caramel Color, Annatto Extract (Color). Bht Added To Packaging Material To Preserve Product Freshness. Vitamins And Minerals: Reduced Iron, Niacinamide,Vitamin B6, Vitamin A Palmitate, Riboflavin (Vitamin B2), Thiamin Mononitrate (Vitamin B1), Zinc Oxide (Source Of Zinc), Folic Acid, Vitamin B12, Vitamin D. Contains: Wheat Almond, Milk. *Adds A Trivial Amount Of Saturated Fat And/Or Cholesterol.",682,645,135.0
410,11485,11486,__label2__,5,N,Grocery,B00PK3D75M,"Capital Teas Cream Earl Grey Black Tea, Keurig Cups","Smooth, Delicious Earl Grey Tea from your K Brewer","I was a bit skeptical about trying the Earl Grey Black tea using a Keurig. I'm a bit a tea traditionalist and make it the old fashioned way I learned years ago. To my surprise, this makes a very nice cuppa. For those times when you just want one (or two) cups, and are in a bit of a hurry, this is especially nice. The lemon & bergamont flavors are well balanced. I've always been a Twinings Earl Grey fan; I think the Capital Teas brand is also delicious. Yes, it's a bit pricey. It's also organic which is probably why.",682,664,196.0
411,11515,11516,__label2__,5,N,Grocery,B004T3QP44,"Maxwell House International Coffee Hazelnut Cafe, 9-Ounce Cans (Pack of 4)",Great flavor and another good way to enjoy any time of the day!,"Maxwell House has another great International Coffee to enjoy and that is the Hazelnut Flavored Instant Coffee.  The flavor is not overwhelming with the taste of Hazelnut and that is good because some products out there (mostly creamers) can be overwhelming if you add it to coffee.  Maxwell House did good by the nice flavor but also you can taste the rich coffee as well.  I am very pleased that over the years Maxwell House has improved the flavor and the varities of their International Coffees.  In the 1970's and 1980's, there were only a few flavors of International Coffee and they also tasted very weak.  Well, they are now a pleasure to purchase due to the wide variety of flavors and the richness of the coffee's they sell.  Hazelnut is great to enjoy during the morning or whenever you want a good tasting coffee during the day or night.  Highly Recommended!",682,655,220.0
412,11553,11554,__label2__,5,Y,Grocery,B000FEFEWA,"Reese Skinless and Boneless Sardines in Water,Low Sodium,  4.375-Ounce Cans (Pack of 10)",Great day starter.,"Good price for very good product.  There are some dregs, but the skinless fillets are very tasty and just what I need.  I use half a can on a folded slice of bread for breakfast.  The best way to get omega 3's, protein, and fiber.  I add a touch of accent, mayo and hot sauce or pepper to enhance flavor.  yum.",681,645,168.0
413,11555,11556,__label2__,4,N,Grocery,B00B5I7KYK,"Nabisco, Oreo, Birthday Cake Creme, Chocolate Cookie, 15.25oz Bag (Pack of 4)",Good Enough to Buy on Site,"I rather liked them. I wouldn't go as far as to say I would kill for them like I would for Pretzel Crisps, but I would hide them behind other products to come back and buy later, I don't but if I had to I would.<br /><br />I like that they are more sweet than other oreo cookies, but I wish they had more stuffing. I kind of wish that for all oreo cookies though.<br /><br />PLUS<br />-Great taste, sweet<br /><br />MINUS<br />-Hard to find. They are deleted (I work at Walmart part time so I know the company is not making them again unless like 2 million people write in requesting it) so if I fall in love with them I will never get them again<br />-Not enough stuffing<br />-Go stale faster than normal oreos, odd right?",682,656,152.0
414,11594,11595,__label2__,4,Y,Grocery,B0040WE8NE,"Dr. McDougall's Right Foods Asian Entree, Pad Thai Noodle, 2-Ounce Packages (Pack of 6)",Good cheap vegan meal option,"Very good for a quick vegan meal, and cheap. The lemon flavor can be a little overpowering but it is not home made so it is good as it can get.",682,564,55.0
415,11626,11627,__label2__,3,Y,Grocery,B00BECLJPI,"Wake the F'Up Uncensored Coffee, Original Extra Strong, 1 Pound",Not As Good As Death Wish,"This coffee is more of a shock / humor gift for someone than it is a coffee gift.  I say that because this stuff is just okay.  I didn't really notice that this was more effective than typical coffee.<br /><br />TASTE: If you like a dark coffee, you'll like this.  It's a little harsh though.<br /><br />SMELL:  It smells a little on the burnt side.<br /><br />WAKE UP FACTOR: Mediocre compared to it's claim.<br /><br />PRICE: Too high for what it is.<br /><br />If you want some coffee that will really wake you up, tastes good, and are will to pay $20 a pound - BUY DEATH WISH!  Death Wish is a much better coffee and REALLY wakes you up.",682,596,89.0
416,11635,11636,__label2__,5,N,Grocery,B00DBSFXLY,"Cheez-It Zingz Wafer Queso, Fundido, 12.4 Ounce",Yum,These Cheez -it Zings are great. The cheesy flavor is very good but still nice and zippy. The taste creamy and rich which accentuates the kick of the pepper. They are not too salty and while they did leave a little powder on the fingers it is not obnoxious or staining.<br /><br />These are pretty much the perfect little snack cracker.,682,594,134.0
